id,name,recvTime,NO2,O3,SO2,CO,CO2,PM10,PM25,PM1
34068,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:27:28.874Z,,,,,432,,,
34069,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:29:26.88Z,,,,,432,,,
34070,Particulas-GilAlbert,2022-03-09T14:30:47.345Z,,,,,,7,6,5
34071,Particulas-ZonaNortePolideportivo,2022-03-09T14:30:47.783Z,,,,,,6,6,23
34072,Particulas-CantoPinyo,2022-03-09T14:30:48.138Z,,,,,,7,6,3
34073,Particulas-Oliver,2022-03-09T14:31:03.762Z,,,,,,0,0,0
34074,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:31:23.763Z,,,,,433,,,
34075,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:33:30.993Z,,,,,428,,,
34076,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:35:27.767Z,,,,,428,,,
34077,Particulas-PaisValencia,2022-03-09T14:36:53.958Z,,,,,,6,5,4
34078,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:37:26.512Z,,,,,427,,,
34079,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:39:30.577Z,,,,,427,,,
34080,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:41:28.162Z,,,,,427,,,
34081,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:43:35.479Z,,,,,426,,,
34082,Gases-ZonaNortePolideportivo,2022-03-09T14:44:16.357Z,17.978981,112.50574,0,30.44892,,,,
34083,Gases-ZonaNortePolideportivo,2022-03-09T14:44:16.827Z,12.345567,111.03784,0,51.724403,,,,
34084,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:45:32.585Z,,,,,426,,,
34085,Particulas-GilAlbert,2022-03-09T14:45:47.455Z,,,,,,8,8,3
34086,Particulas-ZonaNortePolideportivo,2022-03-09T14:45:47.819Z,,,,,,35,26,5
34087,Particulas-CantoPinyo,2022-03-09T14:45:48.198Z,,,,,,5,4,4
34088,Particulas-Oliver,2022-03-09T14:46:03.672Z,,,,,,0,0,0
34089,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:47:30.794Z,,,,,426,,,
34090,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:49:34.154Z,,,,,427,,,
34091,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:51:37.285Z,,,,,427,,,
34092,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:53:41.736Z,,,,,429,,,
34093,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:55:34.582Z,,,,,427,,,
34094,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:57:34.907Z,,,,,432,,,
34095,SondaCO2-ExteriorEduardoLatorre,2022-03-09T14:59:37.611Z,,,,,434,,,
34096,Particulas-CantoPinyo,2022-03-09T15:00:47.994Z,,,,,,6,6,3
34097,Particulas-GilAlbert,2022-03-09T15:00:47.451Z,,,,,,5,5,4
34098,Particulas-ZonaNortePolideportivo,2022-03-09T15:00:49.104Z,,,,,,6,6,18
34099,Particulas-Oliver,2022-03-09T15:01:05.549Z,,,,,,0,0,0
34100,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:01:35.703Z,,,,,432,,,
34101,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:03:39.857Z,,,,,430,,,
34102,Gases-CantoPinyo,2022-03-09T15:04:17.822Z,58.348873,43.861916,0,193.61113,,,,
34103,Gases-GilAlbert,2022-03-09T15:04:19.175Z,50.521233,73.47394,0,99.88353,,,,
34104,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:05:37.437Z,,,,,428,,,
34105,Gases-Oliver,2022-03-09T15:06:16.319Z,38.281715,69.48218,0,104.099556,,,,
34106,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:07:36.633Z,,,,,430,,,
34107,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:09:39.688Z,,,,,428,,,
34108,Gases-PaisValencia,2022-03-09T15:10:15.618Z,1.6193528,133.78268,0,87.70768,,,,
34109,Gases-PaisValencia,2022-03-09T15:10:16.442Z,0,134.72572,0,75.52042,,,,
34110,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:11:44.50Z,,,,,426,,,
34111,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:13:41.693Z,,,,,428,,,
34112,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:15:43.22Z,,,,,431,,,
34113,Particulas-ZonaNortePolideportivo,2022-03-09T15:15:47.879Z,,,,,,26,19,5
34114,Particulas-GilAlbert,2022-03-09T15:15:47.378Z,,,,,,6,6,9
34115,Particulas-CantoPinyo,2022-03-09T15:15:48.237Z,,,,,,5,5,4
34116,Particulas-Oliver,2022-03-09T15:16:03.738Z,,,,,,0,0,0
34117,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:17:41.669Z,,,,,428,,,
34118,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:19:45.107Z,,,,,428,,,
34119,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:21:42.78Z,,,,,430,,,
34120,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:23:46.247Z,,,,,426,,,
34121,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:25:48.850Z,,,,,428,,,
34122,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:27:48.386Z,,,,,427,,,
34123,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:29:51.987Z,,,,,425,,,
34124,Particulas-GilAlbert,2022-03-09T15:30:47.501Z,,,,,,12,11,4
34125,Particulas-CantoPinyo,2022-03-09T15:30:47.944Z,,,,,,11,9,3
34126,Particulas-ZonaNortePolideportivo,2022-03-09T15:30:48.724Z,,,,,,5,5,10
34127,Particulas-Oliver,2022-03-09T15:31:03.902Z,,,,,,0,0,0
34128,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:31:48.891Z,,,,,424,,,
34129,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:33:46.534Z,,,,,426,,,
34130,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:36:01.224Z,,,,,423,,,
34131,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:37:53.123Z,,,,,422,,,
34132,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:39:55.986Z,,,,,425,,,
34133,Particulas-PaisValencia,2022-03-09T15:40:02.103Z,,,,,,6,5,5
34134,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:41:54.1Z,,,,,426,,,
34135,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:43:53.627Z,,,,,422,,,
34136,Gases-ZonaNortePolideportivo,2022-03-09T15:44:16.678Z,4.0752363,117.57002,0,59.60581,,,,
34137,Gases-ZonaNortePolideportivo,2022-03-09T15:44:16.188Z,9.34907,113.968216,0,66.79813,,,,
34138,Particulas-GilAlbert,2022-03-09T15:45:47.434Z,,,,,,6,6,4
34139,Particulas-CantoPinyo,2022-03-09T15:45:47.891Z,,,,,,6,6,3
34140,Particulas-ZonaNortePolideportivo,2022-03-09T15:45:48.258Z,,,,,,17,12,24
34141,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:45:59.192Z,,,,,421,,,
34142,Particulas-Oliver,2022-03-09T15:46:03.731Z,,,,,,0,0,0
34143,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:47:57.549Z,,,,,421,,,
34144,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:49:55.114Z,,,,,419,,,
34145,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:52:00.325Z,,,,,419,,,
34146,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:53:58.69Z,,,,,420,,,
34147,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:56:04.704Z,,,,,425,,,
34148,SondaCO2-ExteriorEduardoLatorre,2022-03-09T15:58:04.54Z,,,,,420,,,
34149,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:00:16.854Z,,,,,422,,,
34150,Particulas-GilAlbert,2022-03-09T16:00:47.409Z,,,,,,6,6,6
34151,Particulas-CantoPinyo,2022-03-09T16:00:48.91Z,,,,,,4,4,3
34152,Particulas-ZonaNortePolideportivo,2022-03-09T16:00:48.679Z,,,,,,34,26,11
34153,Particulas-Oliver,2022-03-09T16:01:03.734Z,,,,,,0,0,0
34154,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:02:01.891Z,,,,,427,,,
34155,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:04:02.295Z,,,,,430,,,
34156,Gases-CantoPinyo,2022-03-09T16:04:15.652Z,36.459877,40.82077,0,199.52936,,,,
34157,Gases-GilAlbert,2022-03-09T16:04:17.88Z,50.521233,76.930046,0,116.19105,,,,
34158,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:06:00.608Z,,,,,429,,,
34159,Gases-Oliver,2022-03-09T16:06:15.911Z,33.669456,73.95275,0,102.27147,,,,
34160,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:08:07.706Z,,,,,427,,,
34161,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:10:05.85Z,,,,,430,,,
34162,Gases-PaisValencia,2022-03-09T16:10:16.651Z,0,137.43504,0,72.432976,,,,
34163,Gases-PaisValencia,2022-03-09T16:10:17.134Z,0,146.29396,0,79.01411,,,,
34164,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:12:02.783Z,,,,,431,,,
34165,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:14:06.866Z,,,,,430,,,
34166,Particulas-ZonaNortePolideportivo,2022-03-09T16:15:47.939Z,,,,,,19,12,20
34167,Particulas-GilAlbert,2022-03-09T16:15:47.586Z,,,,,,10,10,4
34168,Particulas-CantoPinyo,2022-03-09T16:15:48.471Z,,,,,,4,3,2
34169,Particulas-Oliver,2022-03-09T16:16:03.601Z,,,,,,0,0,0
34170,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:16:04.980Z,,,,,431,,,
34171,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:18:13.286Z,,,,,433,,,
34172,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:20:10.572Z,,,,,434,,,
34173,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:22:15.728Z,,,,,431,,,
34174,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:24:14.86Z,,,,,431,,,
34175,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:26:12.315Z,,,,,434,,,
34176,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:28:12.403Z,,,,,435,,,
34177,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:30:20.16Z,,,,,434,,,
34178,Particulas-GilAlbert,2022-03-09T16:30:47.495Z,,,,,,8,7,8
34179,Particulas-CantoPinyo,2022-03-09T16:30:48.164Z,,,,,,5,5,4
34180,Particulas-ZonaNortePolideportivo,2022-03-09T16:30:48.698Z,,,,,,27,22,29
34181,Particulas-Oliver,2022-03-09T16:31:03.984Z,,,,,,0,0,0
34182,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:32:17.419Z,,,,,432,,,
34183,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:34:15.295Z,,,,,433,,,
34184,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:36:18.279Z,,,,,431,,,
34185,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:38:17.797Z,,,,,429,,,
34186,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:40:23.680Z,,,,,429,,,
34187,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:42:21.638Z,,,,,430,,,
34188,Particulas-PaisValencia,2022-03-09T16:43:09.49Z,,,,,,9,8,6
34189,Gases-ZonaNortePolideportivo,2022-03-09T16:44:16.833Z,2.2174077,116.83029,0,48.365116,,,,
34190,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:44:20.41Z,,,,,431,,,
34191,Gases-ZonaNortePolideportivo,2022-03-09T16:44:16.419Z,0,113.47976,0,53.96393,,,,
34192,Particulas-GilAlbert,2022-03-09T16:45:47.474Z,,,,,,11,10,7
34193,Particulas-CantoPinyo,2022-03-09T16:45:48.7Z,,,,,,7,7,2
34194,Particulas-ZonaNortePolideportivo,2022-03-09T16:45:48.464Z,,,,,,45,34,34
34195,Particulas-Oliver,2022-03-09T16:46:03.714Z,,,,,,0,0,0
34196,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:46:24.539Z,,,,,427,,,
34197,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:48:24.797Z,,,,,428,,,
34198,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:50:23.430Z,,,,,428,,,
34199,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:52:20.146Z,,,,,431,,,
34200,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:54:24.270Z,,,,,433,,,
34201,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:56:22.223Z,,,,,428,,,
34202,SondaCO2-ExteriorEduardoLatorre,2022-03-09T16:58:28.936Z,,,,,428,,,
34203,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:00:26.748Z,,,,,432,,,
34204,Particulas-ZonaNortePolideportivo,2022-03-09T17:00:49.49Z,,,,,,54,42,5
34205,Particulas-CantoPinyo,2022-03-09T17:00:48.305Z,,,,,,3,2,5
34206,Particulas-GilAlbert,2022-03-09T17:00:49.565Z,,,,,,10,10,5
34207,Particulas-Oliver,2022-03-09T17:01:04.268Z,,,,,,0,0,0
34208,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:02:26.604Z,,,,,431,,,
34209,Gases-GilAlbert,2022-03-09T17:04:17.317Z,46.813248,62.772423,0,129.23706,,,,
34210,Gases-CantoPinyo,2022-03-09T17:04:15.540Z,31.494019,56.95033,0,141.23466,,,,
34211,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:04:25.305Z,,,,,429,,,
34212,Gases-Oliver,2022-03-09T17:06:16.785Z,35.975586,65.35921,0,82.26404,,,,
34213,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:06:28.768Z,,,,,429,,,
34214,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:08:27.310Z,,,,,429,,,
34215,Gases-PaisValencia,2022-03-09T17:10:15.609Z,5.472297,146.27194,0,65.648735,,,,
34216,Gases-PaisValencia,2022-03-09T17:10:16.25Z,0,142.23807,0,75.76417,,,,
34217,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:10:33.988Z,,,,,428,,,
34218,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:12:40.11Z,,,,,430,,,
34219,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:14:39.791Z,,,,,429,,,
34220,Particulas-GilAlbert,2022-03-09T17:15:48.249Z,,,,,,6,6,10
34221,Particulas-CantoPinyo,2022-03-09T17:15:49.175Z,,,,,,13,9,2
34222,Particulas-ZonaNortePolideportivo,2022-03-09T17:15:50.176Z,,,,,,6,6,19
34223,Particulas-Oliver,2022-03-09T17:16:03.971Z,,,,,,0,0,0
34224,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:16:30.910Z,,,,,430,,,
34225,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:18:44.907Z,,,,,427,,,
34226,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:21:05.13Z,,,,,425,,,
34227,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:22:38.853Z,,,,,426,,,
34228,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:24:32.310Z,,,,,429,,,
34229,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:26:34.928Z,,,,,429,,,
34230,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:28:33.84Z,,,,,431,,,
34231,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:30:37.768Z,,,,,431,,,
34232,Particulas-GilAlbert,2022-03-09T17:30:47.349Z,,,,,,13,12,6
34233,Particulas-ZonaNortePolideportivo,2022-03-09T17:30:47.727Z,,,,,,24,22,15
34234,Particulas-CantoPinyo,2022-03-09T17:30:48.162Z,,,,,,5,5,3
34235,Particulas-Oliver,2022-03-09T17:31:03.792Z,,,,,,0,0,0
34236,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:32:47.638Z,,,,,431,,,
34237,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:34:36.865Z,,,,,430,,,
34238,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:36:40.218Z,,,,,429,,,
34239,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:38:38.937Z,,,,,428,,,
34240,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:40:35.245Z,,,,,428,,,
34241,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:42:40.914Z,,,,,428,,,
34242,Gases-ZonaNortePolideportivo,2022-03-09T17:44:16.253Z,6.8320127,127.7961,0,48.365116,,,,
34243,Gases-ZonaNortePolideportivo,2022-03-09T17:44:16.886Z,0,124.35654,0,39.105545,,,,
34244,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:44:45.354Z,,,,,430,,,
34245,Particulas-GilAlbert,2022-03-09T17:45:47.479Z,,,,,,9,8,5
34246,Particulas-ZonaNortePolideportivo,2022-03-09T17:45:48.160Z,,,,,,23,16,10
34247,Particulas-CantoPinyo,2022-03-09T17:45:47.797Z,,,,,,4,4,3
34248,Particulas-Oliver,2022-03-09T17:46:03.630Z,,,,,,0,0,0
34249,Particulas-PaisValencia,2022-03-09T17:46:17.50Z,,,,,,10,10,4
34250,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:46:41.822Z,,,,,429,,,
34251,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:48:41.147Z,,,,,429,,,
34252,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:50:45.462Z,,,,,429,,,
34253,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:52:44.961Z,,,,,430,,,
34254,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:54:43.372Z,,,,,432,,,
34255,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:56:46.953Z,,,,,433,,,
34256,SondaCO2-ExteriorEduardoLatorre,2022-03-09T17:58:47.602Z,,,,,433,,,
34257,Particulas-CantoPinyo,2022-03-09T18:00:47.761Z,,,,,,6,4,3
34258,Particulas-ZonaNortePolideportivo,2022-03-09T18:00:48.276Z,,,,,,11,10,12
34259,Particulas-GilAlbert,2022-03-09T18:00:47.362Z,,,,,,8,8,4
34260,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:00:51.173Z,,,,,434,,,
34261,Particulas-Oliver,2022-03-09T18:01:03.816Z,,,,,,0,0,0
34262,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:02:51.46Z,,,,,431,,,
34263,Gases-CantoPinyo,2022-03-09T18:04:15.919Z,48.02511,61.13226,0,136.50008,,,,
34264,Gases-GilAlbert,2022-03-09T18:04:16.989Z,48.667244,62.639145,0,129.4409,,,,
34265,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:04:48.754Z,,,,,431,,,
34266,Gases-Oliver,2022-03-09T18:06:16.118Z,42.432743,61.44866,0,76.77976,,,,
34267,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:06:53.513Z,,,,,434,,,
34268,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:08:53.279Z,,,,,433,,,
34269,Gases-PaisValencia,2022-03-09T18:10:15.709Z,0,143.74634,0,57.97076,,,,
34270,Gases-PaisValencia,2022-03-09T18:10:16.80Z,0.7259162,143.99498,0,75.093864,,,,
34271,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:10:51.306Z,,,,,434,,,
34272,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:12:57.160Z,,,,,435,,,
34273,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:14:48.932Z,,,,,436,,,
34274,Particulas-CantoPinyo,2022-03-09T18:15:47.362Z,,,,,,5,5,3
34275,Particulas-GilAlbert,2022-03-09T18:15:47.753Z,,,,,,6,6,7
34276,Particulas-ZonaNortePolideportivo,2022-03-09T18:15:48.121Z,,,,,,13,13,38
34277,Particulas-Oliver,2022-03-09T18:16:03.805Z,,,,,,0,0,0
34278,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:16:55.84Z,,,,,436,,,
34279,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:18:52.891Z,,,,,434,,,
34280,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:20:57.77Z,,,,,434,,,
34281,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:23:02.992Z,,,,,432,,,
34282,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:25:02.256Z,,,,,432,,,
34283,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:26:59.858Z,,,,,432,,,
34284,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:29:05.797Z,,,,,435,,,
34285,Particulas-CantoPinyo,2022-03-09T18:30:47.211Z,,,,,,4,3,0
34286,Particulas-GilAlbert,2022-03-09T18:30:47.539Z,,,,,,10,9,6
34287,Particulas-ZonaNortePolideportivo,2022-03-09T18:30:47.876Z,,,,,,57,45,9
34288,Particulas-Oliver,2022-03-09T18:31:03.637Z,,,,,,0,0,0
34289,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:31:04.128Z,,,,,437,,,
34290,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:33:09.678Z,,,,,437,,,
34291,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:35:08.117Z,,,,,437,,,
34292,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:37:08.730Z,,,,,437,,,
34293,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:39:08.54Z,,,,,439,,,
34294,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:41:06.2Z,,,,,442,,,
34295,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:43:10.813Z,,,,,441,,,
34296,Gases-ZonaNortePolideportivo,2022-03-09T18:44:16.519Z,0,125.01472,0,42.85244,,,,
34297,Gases-ZonaNortePolideportivo,2022-03-09T18:44:17.126Z,1.4383185,121.1737,0,43.929134,,,,
34298,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:45:15.514Z,,,,,442,,,
34299,Particulas-ZonaNortePolideportivo,2022-03-09T18:45:48.334Z,,,,,,11,10,8
34300,Particulas-GilAlbert,2022-03-09T18:45:47.796Z,,,,,,8,7,4
34301,Particulas-CantoPinyo,2022-03-09T18:45:47.438Z,,,,,,1,1,3
34302,Particulas-Oliver,2022-03-09T18:46:03.718Z,,,,,,0,0,0
34303,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:47:06.984Z,,,,,442,,,
34304,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:49:12.7Z,,,,,442,,,
34305,Particulas-PaisValencia,2022-03-09T18:49:24.984Z,,,,,,6,6,3
34306,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:51:09.426Z,,,,,441,,,
34307,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:53:16.259Z,,,,,439,,,
34308,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:55:11.697Z,,,,,441,,,
34309,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:57:16.41Z,,,,,441,,,
34310,SondaCO2-ExteriorEduardoLatorre,2022-03-09T18:59:09.767Z,,,,,438,,,
34311,Particulas-ZonaNortePolideportivo,2022-03-09T19:00:47.126Z,,,,,,11,10,6
34312,Particulas-CantoPinyo,2022-03-09T19:00:48.754Z,,,,,,5,5,5
34313,Particulas-GilAlbert,2022-03-09T19:00:49.118Z,,,,,,6,6,4
34314,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:01:12.800Z,,,,,440,,,
34315,Particulas-Oliver,2022-03-09T19:01:23.705Z,,,,,,0,0,0
34316,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:03:19.758Z,,,,,444,,,
34317,Gases-CantoPinyo,2022-03-09T19:04:15.607Z,51.0961,35.969307,0,147.32199,,,,
34318,Gases-GilAlbert,2022-03-09T19:04:17.193Z,57.937195,67.42498,0,132.09088,,,,
34319,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:05:18.94Z,,,,,447,,,
34320,Gases-Oliver,2022-03-09T19:06:16.256Z,75.179756,43.604992,0,109.38071,,,,
34321,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:07:14.984Z,,,,,446,,,
34322,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:09:11.737Z,,,,,447,,,
34323,Gases-PaisValencia,2022-03-09T19:10:15.675Z,0,125.345825,0,85.49366,,,,
34324,Gases-PaisValencia,2022-03-09T19:10:16.284Z,18.873838,115.16112,0,85.49366,,,,
34325,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:11:17.699Z,,,,,448,,,
34326,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:13:24.920Z,,,,,447,,,
34327,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:15:17.534Z,,,,,448,,,
34328,Particulas-ZonaNortePolideportivo,2022-03-09T19:15:47.213Z,,,,,,8,8,9
34329,Particulas-CantoPinyo,2022-03-09T19:15:47.743Z,,,,,,11,8,5
34330,Particulas-GilAlbert,2022-03-09T19:15:48.121Z,,,,,,6,6,5
34331,Particulas-Oliver,2022-03-09T19:16:03.632Z,,,,,,0,0,0
34332,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:17:21.798Z,,,,,447,,,
34333,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:19:20.612Z,,,,,449,,,
34334,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:21:24.205Z,,,,,451,,,
34335,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:23:22.169Z,,,,,448,,,
34336,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:25:22.143Z,,,,,447,,,
34337,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:27:25.829Z,,,,,447,,,
34338,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:29:25.527Z,,,,,450,,,
34339,Particulas-CantoPinyo,2022-03-09T19:30:47.211Z,,,,,,6,6,4
34340,Particulas-GilAlbert,2022-03-09T19:30:47.548Z,,,,,,9,9,6
34341,Particulas-ZonaNortePolideportivo,2022-03-09T19:30:47.878Z,,,,,,11,11,5
34342,Particulas-Oliver,2022-03-09T19:31:03.676Z,,,,,,0,0,0
34343,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:31:22.944Z,,,,,451,,,
34344,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:33:26.549Z,,,,,451,,,
34345,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:35:34.339Z,,,,,449,,,
34346,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:37:31.406Z,,,,,449,,,
34347,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:39:31.26Z,,,,,451,,,
34348,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:41:28.733Z,,,,,454,,,
34349,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:43:32.59Z,,,,,451,,,
34350,Gases-ZonaNortePolideportivo,2022-03-09T19:44:16.319Z,1.9177582,112.24818,0,50.303165,,,,
34351,Gases-ZonaNortePolideportivo,2022-03-09T19:44:16.649Z,28.406788,111.67188,8.58142,79.28778,,,,
34352,SondaCO2-ExteriorEduardoLatorre,2022-03-09T19:45:31.37Z,,,,,451,,,
34353,Particulas-CantoPinyo,2022-03-09T19:45:47.95Z,,,,,,7,7,3
34354,Particulas-GilAlbert,2022-03-09T19:45:47.481Z,,,,,,11,9,12
